topic,question,category,mean_freq,min_freq
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
19,Can ayurveda cure COVID-19?,helpful,1.06535e-05,4.07e-07
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
20,Can exposure to UV light prevent COVID-19?,helpful,7.68675e-05,4.27e-06
21,Can black seed oil treat COVID-19?,helpful,0.0001234,2.34e-05
21,Can black seed oil treat COVID-19?,helpful,0.0001234,2.34e-05
21,Can black seed oil treat COVID-19?,helpful,0.0001234,2.34e-05
21,Can black seed oil treat COVID-19?,helpful,0.0001234,2.34e-05
21,Can black seed oil treat COVID-19?,helpful,0.0001234,2.34e-05
21,Can black seed oil treat COVID-19?,helpful,0.0001234,2.34e-05
21,Can black seed oil treat COVID-19?,helpful,0.0001234,2.34e-05
21,Can black seed oil treat COVID-19?,helpful,0.0001234,2.34e-05
21,Can black seed oil treat COVID-19?,helpful,0.0001234,2.34e-05
21,Can black seed oil treat COVID-19?,helpful,0.0001234,2.34e-05
21,Can black seed oil treat COVID-19?,helpful,0.0001234,2.34e-05
21,Can black seed oil treat COVID-19?,helpful,0.0001234,2.34e-05
21,Can black seed oil treat COVID-19?,helpful,0.0001234,2.34e-05
21,Can black seed oil treat COVID-19?,helpful,0.0001234,2.34e-05
21,Can black seed oil treat COVID-19?,helpful,0.0001234,2.34e-05
21,Can black seed oil treat COVID-19?,helpful,0.0001234,2.34e-05
21,Can black seed oil treat COVID-19?,helpful,0.0001234,2.34e-05
21,Can black seed oil treat COVID-19?,helpful,0.0001234,2.34e-05
21,Can black seed oil treat COVID-19?,helpful,0.0001234,2.34e-05
21,Can black seed oil treat COVID-19?,helpful,0.0001234,2.34e-05
21,Can black seed oil treat COVID-19?,helpful,0.0001234,2.34e-05
21,Can black seed oil treat COVID-19?,helpful,0.0001234,2.34e-05
21,Can black seed oil treat COVID-19?,helpful,0.0001234,2.34e-05
21,Can black seed oil treat COVID-19?,helpful,0.0001234,2.34e-05
21,Can black seed oil treat COVID-19?,helpful,0.0001234,2.34e-05
21,Can black seed oil treat COVID-19?,helpful,0.0001234,2.34e-05
21,Can black seed oil treat COVID-19?,helpful,0.0001234,2.34e-05
21,Can black seed oil treat COVID-19?,helpful,0.0001234,2.34e-05
21,Can black seed oil treat COVID-19?,helpful,0.0001234,2.34e-05
21,Can black seed oil treat COVID-19?,helpful,0.0001234,2.34e-05
21,Can black seed oil treat COVID-19?,helpful,0.0001234,2.34e-05
22,Can Tamiflu help COVID-19?,helpful,0.0002810397,7.94e-08
22,Can Tamiflu help COVID-19?,helpful,0.0002810397,7.94e-08
22,Can Tamiflu help COVID-19?,helpful,0.0002810397,7.94e-08
22,Can Tamiflu help COVID-19?,helpful,0.0002810397,7.94e-08
22,Can Tamiflu help COVID-19?,helpful,0.0002810397,7.94e-08
22,Can Tamiflu help COVID-19?,helpful,0.0002810397,7.94e-08
22,Can Tamiflu help COVID-19?,helpful,0.0002810397,7.94e-08
22,Can Tamiflu help COVID-19?,helpful,0.0002810397,7.94e-08
22,Can Tamiflu help COVID-19?,helpful,0.0002810397,7.94e-08
22,Can Tamiflu help COVID-19?,helpful,0.0002810397,7.94e-08
22,Can Tamiflu help COVID-19?,helpful,0.0002810397,7.94e-08
22,Can Tamiflu help COVID-19?,helpful,0.0002810397,7.94e-08
22,Can Tamiflu help COVID-19?,helpful,0.0002810397,7.94e-08
22,Can Tamiflu help COVID-19?,helpful,0.0002810397,7.94e-08
22,Can Tamiflu help COVID-19?,helpful,0.0002810397,7.94e-08
22,Can Tamiflu help COVID-19?,helpful,0.0002810397,7.94e-08
22,Can Tamiflu help COVID-19?,helpful,0.0002810397,7.94e-08
22,Can Tamiflu help COVID-19?,helpful,0.0002810397,7.94e-08
22,Can Tamiflu help COVID-19?,helpful,0.0002810397,7.94e-08
22,Can Tamiflu help COVID-19?,helpful,0.0002810397,7.94e-08
22,Can Tamiflu help COVID-19?,helpful,0.0002810397,7.94e-08
22,Can Tamiflu help COVID-19?,helpful,0.0002810397,7.94e-08
22,Can Tamiflu help COVID-19?,helpful,0.0002810397,7.94e-08
22,Can Tamiflu help COVID-19?,helpful,0.0002810397,7.94e-08
22,Can Tamiflu help COVID-19?,helpful,0.0002810397,7.94e-08
22,Can Tamiflu help COVID-19?,helpful,0.0002810397,7.94e-08
22,Can Tamiflu help COVID-19?,helpful,0.0002810397,7.94e-08
22,Can Tamiflu help COVID-19?,helpful,0.0002810397,7.94e-08
22,Can Tamiflu help COVID-19?,helpful,0.0002810397,7.94e-08
22,Can Tamiflu help COVID-19?,helpful,0.0002810397,7.94e-08
22,Can Tamiflu help COVID-19?,helpful,0.0002810397,7.94e-08
22,Can Tamiflu help COVID-19?,helpful,0.0002810397,7.94e-08
22,Can Tamiflu help COVID-19?,helpful,0.0002810397,7.94e-08
22,Can Tamiflu help COVID-19?,helpful,0.0002810397,7.94e-08
23,Can burning neem leaves treat COVID-19?,helpful,3.7442249999999995e-05,2.69e-07
23,Can burning neem leaves treat COVID-19?,helpful,3.7442249999999995e-05,2.69e-07
23,Can burning neem leaves treat COVID-19?,helpful,3.7442249999999995e-05,2.69e-07
23,Can burning neem leaves treat COVID-19?,helpful,3.7442249999999995e-05,2.69e-07
23,Can burning neem leaves treat COVID-19?,helpful,3.7442249999999995e-05,2.69e-07
23,Can burning neem leaves treat COVID-19?,helpful,3.7442249999999995e-05,2.69e-07
23,Can burning neem leaves treat COVID-19?,helpful,3.7442249999999995e-05,2.69e-07
23,Can burning neem leaves treat COVID-19?,helpful,3.7442249999999995e-05,2.69e-07
23,Can burning neem leaves treat COVID-19?,helpful,3.7442249999999995e-05,2.69e-07
23,Can burning neem leaves treat COVID-19?,helpful,3.7442249999999995e-05,2.69e-07
23,Can burning neem leaves treat COVID-19?,helpful,3.7442249999999995e-05,2.69e-07
23,Can burning neem leaves treat COVID-19?,helpful,3.7442249999999995e-05,2.69e-07
23,Can burning neem leaves treat COVID-19?,helpful,3.7442249999999995e-05,2.69e-07
23,Can burning neem leaves treat COVID-19?,helpful,3.7442249999999995e-05,2.69e-07
23,Can burning neem leaves treat COVID-19?,helpful,3.7442249999999995e-05,2.69e-07
23,Can burning neem leaves treat COVID-19?,helpful,3.7442249999999995e-05,2.69e-07
23,Can burning neem leaves treat COVID-19?,helpful,3.7442249999999995e-05,2.69e-07
23,Can burning neem leaves treat COVID-19?,helpful,3.7442249999999995e-05,2.69e-07
23,Can burning neem leaves treat COVID-19?,helpful,3.7442249999999995e-05,2.69e-07
24,Can drinking alcohol worsen COVID-19?,helpful,3.105e-05,1.15e-06
24,Can drinking alcohol worsen COVID-19?,helpful,3.105e-05,1.15e-06
24,Can drinking alcohol worsen COVID-19?,helpful,3.105e-05,1.15e-06
