question,category,bias_label,bias_score
Can ayurveda cure COVID-19?,helpful,Non-biased,0.5397092700004578
Can ayurveda cure COVID-19?,helpful,Non-biased,0.5397092700004578
Can ayurveda cure COVID-19?,helpful,Non-biased,0.5397092700004578
Can ayurveda cure COVID-19?,helpful,Non-biased,0.5397092700004578
Can ayurveda cure COVID-19?,helpful,Non-biased,0.5397092700004578
Can ayurveda cure COVID-19?,helpful,Non-biased,0.5397092700004578
Can ayurveda cure COVID-19?,helpful,Non-biased,0.5397092700004578
Can ayurveda cure COVID-19?,helpful,Non-biased,0.5397092700004578
Can ayurveda cure COVID-19?,helpful,Non-biased,0.5397092700004578
Can ayurveda cure COVID-19?,helpful,Non-biased,0.5397092700004578
Can ayurveda cure COVID-19?,helpful,Non-biased,0.5397092700004578
Can ayurveda cure COVID-19?,helpful,Non-biased,0.5397092700004578
Can ayurveda cure COVID-19?,helpful,Non-biased,0.5397092700004578
Can ayurveda cure COVID-19?,helpful,Non-biased,0.5397092700004578
Can ayurveda cure COVID-19?,helpful,Non-biased,0.5397092700004578
Can ayurveda cure COVID-19?,helpful,Non-biased,0.5397092700004578
Can ayurveda cure COVID-19?,helpful,Non-biased,0.5397092700004578
Can ayurveda cure COVID-19?,helpful,Non-biased,0.5397092700004578
Can ayurveda cure COVID-19?,helpful,Non-biased,0.5397092700004578
Can ayurveda cure COVID-19?,helpful,Non-biased,0.5397092700004578
Can ayurveda cure COVID-19?,helpful,Non-biased,0.5397092700004578
Can ayurveda cure COVID-19?,helpful,Non-biased,0.5397092700004578
Can ayurveda cure COVID-19?,helpful,Non-biased,0.5397092700004578
Can ayurveda cure COVID-19?,helpful,Non-biased,0.5397092700004578
Can ayurveda cure COVID-19?,helpful,Non-biased,0.5397092700004578
Can ayurveda cure COVID-19?,helpful,Non-biased,0.5397092700004578
Can ayurveda cure COVID-19?,helpful,Non-biased,0.5397092700004578
Can ayurveda cure COVID-19?,helpful,Non-biased,0.5397092700004578
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can exposure to UV light prevent COVID-19?,helpful,Non-biased,0.7115697860717773
Can black seed oil treat COVID-19?,helpful,Non-biased,0.8483421206474304
Can black seed oil treat COVID-19?,helpful,Non-biased,0.8483421206474304
Can black seed oil treat COVID-19?,helpful,Non-biased,0.8483421206474304
Can black seed oil treat COVID-19?,helpful,Non-biased,0.8483421206474304
Can black seed oil treat COVID-19?,helpful,Non-biased,0.8483421206474304
Can black seed oil treat COVID-19?,helpful,Non-biased,0.8483421206474304
Can black seed oil treat COVID-19?,helpful,Non-biased,0.8483421206474304
Can black seed oil treat COVID-19?,helpful,Non-biased,0.8483421206474304
Can black seed oil treat COVID-19?,helpful,Non-biased,0.8483421206474304
Can black seed oil treat COVID-19?,helpful,Non-biased,0.8483421206474304
Can black seed oil treat COVID-19?,helpful,Non-biased,0.8483421206474304
Can black seed oil treat COVID-19?,helpful,Non-biased,0.8483421206474304
Can black seed oil treat COVID-19?,helpful,Non-biased,0.8483421206474304
Can black seed oil treat COVID-19?,helpful,Non-biased,0.8483421206474304
Can black seed oil treat COVID-19?,helpful,Non-biased,0.8483421206474304
Can black seed oil treat COVID-19?,helpful,Non-biased,0.8483421206474304
Can black seed oil treat COVID-19?,helpful,Non-biased,0.8483421206474304
Can black seed oil treat COVID-19?,helpful,Non-biased,0.8483421206474304
Can black seed oil treat COVID-19?,helpful,Non-biased,0.8483421206474304
Can black seed oil treat COVID-19?,helpful,Non-biased,0.8483421206474304
Can black seed oil treat COVID-19?,helpful,Non-biased,0.8483421206474304
Can black seed oil treat COVID-19?,helpful,Non-biased,0.8483421206474304
Can black seed oil treat COVID-19?,helpful,Non-biased,0.8483421206474304
Can black seed oil treat COVID-19?,helpful,Non-biased,0.8483421206474304
Can black seed oil treat COVID-19?,helpful,Non-biased,0.8483421206474304
Can black seed oil treat COVID-19?,helpful,Non-biased,0.8483421206474304
Can black seed oil treat COVID-19?,helpful,Non-biased,0.8483421206474304
Can black seed oil treat COVID-19?,helpful,Non-biased,0.8483421206474304
Can black seed oil treat COVID-19?,helpful,Non-biased,0.8483421206474304
Can black seed oil treat COVID-19?,helpful,Non-biased,0.8483421206474304
Can black seed oil treat COVID-19?,helpful,Non-biased,0.8483421206474304
Can Tamiflu help COVID-19?,helpful,Non-biased,0.785988450050354
Can Tamiflu help COVID-19?,helpful,Non-biased,0.785988450050354
Can Tamiflu help COVID-19?,helpful,Non-biased,0.785988450050354
Can Tamiflu help COVID-19?,helpful,Non-biased,0.785988450050354
Can Tamiflu help COVID-19?,helpful,Non-biased,0.785988450050354
Can Tamiflu help COVID-19?,helpful,Non-biased,0.785988450050354
Can Tamiflu help COVID-19?,helpful,Non-biased,0.785988450050354
Can Tamiflu help COVID-19?,helpful,Non-biased,0.785988450050354
Can Tamiflu help COVID-19?,helpful,Non-biased,0.785988450050354
Can Tamiflu help COVID-19?,helpful,Non-biased,0.785988450050354
Can Tamiflu help COVID-19?,helpful,Non-biased,0.785988450050354
Can Tamiflu help COVID-19?,helpful,Non-biased,0.785988450050354
Can Tamiflu help COVID-19?,helpful,Non-biased,0.785988450050354
Can Tamiflu help COVID-19?,helpful,Non-biased,0.785988450050354
Can Tamiflu help COVID-19?,helpful,Non-biased,0.785988450050354
Can Tamiflu help COVID-19?,helpful,Non-biased,0.785988450050354
Can Tamiflu help COVID-19?,helpful,Non-biased,0.785988450050354
Can Tamiflu help COVID-19?,helpful,Non-biased,0.785988450050354
Can Tamiflu help COVID-19?,helpful,Non-biased,0.785988450050354
Can Tamiflu help COVID-19?,helpful,Non-biased,0.785988450050354
Can Tamiflu help COVID-19?,helpful,Non-biased,0.785988450050354
Can Tamiflu help COVID-19?,helpful,Non-biased,0.785988450050354
Can Tamiflu help COVID-19?,helpful,Non-biased,0.785988450050354
Can Tamiflu help COVID-19?,helpful,Non-biased,0.785988450050354
Can Tamiflu help COVID-19?,helpful,Non-biased,0.785988450050354
Can Tamiflu help COVID-19?,helpful,Non-biased,0.785988450050354
Can Tamiflu help COVID-19?,helpful,Non-biased,0.785988450050354
Can Tamiflu help COVID-19?,helpful,Non-biased,0.785988450050354
Can Tamiflu help COVID-19?,helpful,Non-biased,0.785988450050354
Can Tamiflu help COVID-19?,helpful,Non-biased,0.785988450050354
Can Tamiflu help COVID-19?,helpful,Non-biased,0.785988450050354
Can Tamiflu help COVID-19?,helpful,Non-biased,0.785988450050354
Can Tamiflu help COVID-19?,helpful,Non-biased,0.785988450050354
Can Tamiflu help COVID-19?,helpful,Non-biased,0.785988450050354
Can burning neem leaves treat COVID-19?,helpful,Non-biased,0.6498567461967468
Can burning neem leaves treat COVID-19?,helpful,Non-biased,0.6498567461967468
Can burning neem leaves treat COVID-19?,helpful,Non-biased,0.6498567461967468
Can burning neem leaves treat COVID-19?,helpful,Non-biased,0.6498567461967468
Can burning neem leaves treat COVID-19?,helpful,Non-biased,0.6498567461967468
Can burning neem leaves treat COVID-19?,helpful,Non-biased,0.6498567461967468
Can burning neem leaves treat COVID-19?,helpful,Non-biased,0.6498567461967468
Can burning neem leaves treat COVID-19?,helpful,Non-biased,0.6498567461967468
Can burning neem leaves treat COVID-19?,helpful,Non-biased,0.6498567461967468
Can burning neem leaves treat COVID-19?,helpful,Non-biased,0.6498567461967468
Can burning neem leaves treat COVID-19?,helpful,Non-biased,0.6498567461967468
Can burning neem leaves treat COVID-19?,helpful,Non-biased,0.6498567461967468
Can burning neem leaves treat COVID-19?,helpful,Non-biased,0.6498567461967468
Can burning neem leaves treat COVID-19?,helpful,Non-biased,0.6498567461967468
Can burning neem leaves treat COVID-19?,helpful,Non-biased,0.6498567461967468
Can burning neem leaves treat COVID-19?,helpful,Non-biased,0.6498567461967468
Can burning neem leaves treat COVID-19?,helpful,Non-biased,0.6498567461967468
Can burning neem leaves treat COVID-19?,helpful,Non-biased,0.6498567461967468
Can burning neem leaves treat COVID-19?,helpful,Non-biased,0.6498567461967468
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can drinking alcohol worsen COVID-19?,helpful,Non-biased,0.5568862557411194
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
Can high temperatures and humidity prevent COVID-19?,helpful,Non-biased,0.5882595181465149
